,BankName,Reviews,Stars,Reviews_cleaned,Sentiment_Score,Sentiment_Type,Positive_words,Negative_words,five_star_rating
233,North American Savings Bank,"['the', 'interest', 'rate', 'offered', 'and', 'time', 'close', 'being', 'short', 'sold', 'the', 'loan', 'pursued', 'despite', 'the', 'fact', 'that', 'credit', 'check', 'and', 'underwriting', 'was', 'made', 'when', 'per', 'rules', 'for', 'irrrl', 'these', 'were', 'not', 'necessary', 'and', 'were', 'assured', 'owens', 'when', 'first', 'discussing', 'the', 'refinancing', 'they', 'would', 'not', 'made', 'the', 'constant', 'errors', 'the', 'paperwork', 'one', 'huge', 'error', 'was', 'the', 'loan', 'estimate', 'had', 'rolled', 'initial', 'escrow', 'funding', 'into', 'the', 'loan', 'amount', 'when', 'expressly', 'communicated', 'the', 'beginning', 'that', 'did', 'not', 'want', 'finance', 'but', 'pay', 'for', 'closing', 'from', 'available', 'funds', 'another', 'was', 'not', 'classifying', 'the', 'currently', 'owed', 'property', 'taxes', 'prepaid', 'for', 'immediate', 'disbursement', 'the', 'county', 'but', 'trying', 'collect', 'closing', 'rolling', 'into', 'the', 'initial', 'escrow', 'account', 'paid', 'december', 'just', 'month', 'later', 'during', 'the', 'time', 'nasb', 'intended', 'sell', 'the', 'mortgage', 'thankfully', 'this', 'was', 'corrected', 'the', 'closing', 'agent', 'owens', 'not', 'being', 'straight', 'with', 'about', 'nasbs', 'intent', 'sell', 'the', 'mortgage', 'after', 'closing', 'his', 'statements', 'first', 'saying', 'nasb', 'would', 'not', 'consider', 'sale', 'and', 'intended', 'keep', 'the', 'mortgage', 'its', 'books', 'then', 'after', 'the', 'statement', 'would', 'sold', 'appeared', 'the', 'loan', 'estimate', 'saying', 'sale', 'was', 'not', 'definite', 'but', 'only', 'there', 'just', 'case', 'had', 'sold', 'sometime', 'the', 'future', 'since', 'today', 'just', 'days', 'after', 'disbursement', 'find', 'out', 'that', 'our', 'mortgage', 'the', 'books', 'for', 'immediate', 'sale', 'shows', 'owens', 'likely', 'knew', 'definite', 'sale', 'and', 'tried', 'mislead', 'saying', 'wasnt', 'definite', 'taking', 'calendar', 'days', 'address', 'errors', 'and', 'issues', 'the', 'initial', 'closing', 'document', 'which', 'prevented', 'from', 'knowing', 'the', 'amount', 'were', 'financing', 'and', 'the', 'amount', 'needed', 'pay', 'closing', 'which', 'was', 'supposed', 'made', 'through', 'certified', 'check', 'until', 'minutes', 'prior', 'arrival', 'the', 'closing', 'agents', 'place', 'businesspros', 'allow', 'for', 'the', 'neutral', 'instead', 'bad', 'rating', 'because', 'the', 'despites', 'show', 'that', 'the', 'customer', 'support', 'during', 'this', 'loan', 'process', 'was', 'extremely', 'poor', 'and', 'unacceptable', 'read', 'more']",1,"['interest_rate', 'offered', 'time', 'close', 'short', 'sold', 'loan', 'pursued', 'despite', 'fact', 'credit', 'check', 'underwriting', 'made', 'per', 'rules', 'irrrl', 'necessary', 'assured', 'owens', 'first', 'discussing', 'refinancing', 'made', 'constant', 'errors', 'paperwork', 'one', 'huge', 'error', 'loan', 'estimate', 'rolled', 'initial', 'escrow', 'funding', 'loan', 'amount', 'expressly', 'communicated', 'beginning', 'want', 'finance', 'pay', 'closing', 'available', 'funds', 'another', 'classifying', 'currently', 'owed', 'property', 'taxes', 'prepaid', 'immediate', 'disbursement', 'county', 'trying', 'collect', 'closing', 'rolling', 'initial', 'escrow', 'account', 'paid', 'december', 'month', 'later', 'time', 'nasb', 'intended', 'sell', 'mortgage', 'thankfully', 'corrected', 'closing', 'agent', 'owens', 'straight', 'nasbs', 'intent', 'sell', 'mortgage', 'closing', 'statements', 'first', 'saying', 'nasb', 'consider', 'sale', 'intended', 'keep', 'mortgage', 'books', 'statement', 'sold', 'appeared', 'loan', 'estimate', 'saying', 'sale', 'definite', 'case', 'sold', 'sometime', 'future', 'since', 'today', 'days', 'disbursement', 'find', 'mortgage', 'books', 'immediate', 'sale', 'shows', 'owens', 'likely', 'knew', 'definite', 'sale', 'tried', 'mislead', 'saying', 'wasnt', 'definite', 'taking', 'calendar', 'days', 'address', 'errors', 'issues', 'initial', 'closing', 'document', 'prevented', 'knowing', 'amount', 'financing', 'amount', 'needed', 'pay', 'closing', 'supposed', 'made', 'certified', 'check', 'minutes', 'prior', 'arrival', 'closing', 'agents', 'place', 'businesspros', 'allow', 'neutral', 'instead', 'bad', 'rating', 'despites', 'show', 'customer', 'support', 'loan', 'process', 'extremely', 'poor', 'unacceptable', 'read']",0.019047619047619063,Neutral,"['first', 'huge', 'available', 'straight', 'first']","['bad', 'extremely', 'poor']",0
234,North American Savings Bank,"['they', 'increased', 'rate', 'quoted', 'different', 'closing', 'costs', 'different', 'times', 'took', 'months', 'get', 'closing', 'and', 'needed', 'information', 'that', 'should', 'not', 'have', 'mattered', 'the', 'least']",1,"['increased', 'rate', 'quoted', 'different', 'closing_costs', 'different', 'times', 'took', 'months', 'get', 'closing', 'needed', 'information', 'mattered', 'least']",-0.09999999999999999,Negative,[],['least'],0
235,North American Savings Bank,"['worked', 'with', 'jon', 'barrett', 'processing', 'our', 'refinance', 'loan', 'this', 'was', 'very', 'quick', 'and', 'issue', 'free', 'process', 'appreciated', 'how', 'jon', 'kept', 'date', 'through', 'the', 'whole', 'process', 'explaining', 'the', 'process', 'went', 'through']",1,"['worked', 'jon_barrett', 'processing', 'refinance', 'loan', 'quick', 'issue', 'free', 'process', 'appreciated', 'jon', 'kept', 'date', 'whole_process', 'explaining', 'process', 'went']",0.3111111111111111,Positive,"['quick', 'free', 'appreciated']",[],0
236,North American Savings Bank,"['the', 'rate', 'relockin', 'rule', 'was', 'not', 'followed']",1,"['rate', 'relockin', 'rule', 'followed']",0.0,Neutral,[],[],0
237,North American Savings Bank,"['good', 'newsthe', 'processing', 'fee', 'was', 'waivedthe', 'rate', 'was', 'locked', 'for', 'days', 'but', 'they', 'closed', 'weeks', 'did', 'not', 'have', 'pay', 'for', 'extensionthey', 'have', 'also', 'floated', 'rate', 'down', 'percent', 'without', 'any', 'feesuntil', 'the', 'closing', 'did', 'not', 'pay', 'anything', 'other', 'than', 'credit', 'history', 'check', 'feenot', 'good', 'newsthis', 'was', 'very', 'long', 'and', 'frustrating', 'experiencei', 'believe', 'that', 'the', 'process', 'took', 'longer', 'than', 'expected', 'mostly', 'because', 'the', 'busy', 'refinance', 'seasoni', 'might', 'difficult', 'customer', 'may', 'just', 'unlucky', 'but', 'there', 'was', 'always', 'problem', 'with', 'every', 'stage', 'and', 'detail', 'refinance', 'experiencei', 'trying', 'not', 'blame', 'the', 'loan', 'consultant', 'byron', 'housworth', 'for', 'thiswhenever', 'asked', 'about', 'any', 'time', 'line', 'the', 'answer', 'was', 'fixed', 'week', 'had', 'wait', 'for', 'nine', 'weeks', 'closeit', 'was', 'luck', 'that', 'his', 'vacation', 'week', 'was', 'the', 'middle', 'processif', 'nasb', 'needs', 'document', 'they', 'will', 'wait', 'until', 'the', 'last', 'minute', 'and', 'then', 'come', 'back', 'need', 'this', 'document', 'else', 'cant', 'continuewhen', 'you', 'have', 'that', 'one', 'taken', 'care', 'they', 'will', 'wait', 'week', 'get', 'back', 'you', 'and', 'next', 'week', 'you', 'will', 'hear', 'turns', 'out', 'also', 'need', 'this', 'documentthis', 'went', 'and', 'the', 'day', 'before', 'the', 'closing', 'they', 'would', 'email', 'and', 'say', 'just', 'noticed', 'that', 'didnt', 'have', 'your', 'employment', 'verification', 'done', 'hours', 'before', 'closingoh', 'just', 'found', 'out', 'that', 'dont', 'have', 'your', 'home', 'insurance', 'verification', 'and', 'cant', 'reach', 'themi', 'called', 'the', 'insurance', 'company', 'and', 'ten', 'minutes', 'was', 'taken', 'care', 'ofi', 'dont', 'know', 'how', 'many', 'times', 'had', 'hear', 'this', 'should', 'and', 'turns', 'out', 'not', 'okmany', 'many', 'times', 'they', 'assured', 'they', 'have', 'all', 'the', 'information', 'they', 'need', 'but', 'this', 'was', 'never', 'the', 'casethey', 'were', 'not', 'very', 'careful', 'they', 'missed', 'out', 'all', 'the', 'details', 'they', 'wasted', 'weeks', 'and', 'weeks', 'because', 'they', 'were', 'not', 'able', 'through', 'check', 'list', 'and', 'see', 'they', 'have', 'taken', 'care', 'everythingthey', 'always', 'say', 'are', 'too', 'busy', 'with', 'lot', 'applications', 'believe', 'they', 'shoulnt', 'accept', 'applications', 'that', 'they', 'cant', 'processsample', 'communicationme', 'why', 'being', 'charged', 'for', 'such', 'and', 'suchrespond', 'are', 'not', 'charging', 'you', 'for', 'thatme', 'please', 'check', 'the', 'final', 'hud', 'line', 'xxrespond', 'sorry', 'didnt', 'down', 'that', 'farme', 'some', 'favorite', 'quotes', 'from', 'themsorry', 'dont', 'come', 'across', 'this', 'too', 'often', 'wasnt', 'aware', 'thatthis', 'should', 'workcan', 'you', 'possibly', 'call', 'them', 'again', 'need', 'asapthank', 'you', 'for', 'your', 'patiencetgif', 'had', 'hear', 'this', 'timesthey', 'are', 'not', 'bad', 'people', 'but', 'you', 'need', 'lot', 'patience', 'dealing', 'with', 'themdo', 'suggest', 'working', 'with', 'themonly', 'you', 'are', 'not', 'under', 'any', 'time', 'pressureonly', 'you', 'can', 'work', 'hard', 'for', 'your', 'own', 'applicationonly', 'you', 'have', 'lot', 'patienceoverall', 'feel', 'like', 'nasb', 'bank', 'work', 'with', 'but', 'dont', 'think', 'could', 'handle', 'this', 'hassle', 'again', 'read', 'more']",1,"['good', 'newsthe', 'processing', 'fee', 'waivedthe', 'rate', 'locked', 'days', 'closed_weeks', 'pay', 'extensionthey', 'also', 'floated', 'rate', 'percent', 'without', 'feesuntil', 'closing', 'pay', 'anything', 'credit', 'history', 'check', 'feenot', 'good', 'newsthis', 'long', 'frustrating', 'experiencei', 'believe', 'process', 'took', 'longer', 'expected', 'mostly', 'busy', 'refinance', 'seasoni', 'might', 'difficult', 'customer', 'may', 'unlucky', 'always', 'problem', 'every', 'stage', 'detail', 'refinance', 'experiencei', 'trying', 'blame', 'loan_consultant', 'byron', 'housworth', 'thiswhenever', 'asked', 'time', 'line', 'answer', 'fixed', 'week', 'wait', 'nine', 'weeks', 'closeit', 'luck', 'vacation', 'week', 'middle', 'processif', 'nasb', 'needs', 'document', 'wait', 'last', 'minute', 'come', 'back', 'need', 'document', 'else', 'cant', 'continuewhen', 'one', 'taken_care', 'wait', 'week', 'get', 'back', 'next', 'week', 'hear', 'turns', 'also', 'need', 'documentthis', 'went', 'day', 'closing', 'email', 'say', 'noticed', 'didnt', 'employment', 'verification', 'done', 'hours', 'closingoh', 'found', 'dont', 'home', 'insurance', 'verification', 'cant', 'reach', 'themi', 'called', 'insurance', 'company', 'ten', 'minutes', 'taken_care', 'ofi', 'dont', 'know', 'many', 'times', 'hear', 'turns', 'okmany', 'many', 'times', 'assured', 'information', 'need', 'never', 'casethey', 'careful', 'missed', 'details', 'wasted', 'weeks', 'weeks', 'able', 'check', 'list', 'see', 'taken_care', 'everythingthey', 'always', 'say', 'busy', 'lot', 'applications', 'believe', 'shoulnt', 'accept', 'applications', 'cant', 'processsample', 'communicationme', 'charged', 'suchrespond', 'charging', 'thatme', 'please', 'check', 'final', 'hud', 'line', 'xxrespond', 'sorry', 'didnt', 'farme', 'favorite', 'quotes', 'themsorry', 'dont', 'come', 'across', 'often', 'wasnt', 'aware', 'thatthis', 'workcan', 'possibly', 'call', 'need', 'asapthank', 'patiencetgif', 'hear', 'timesthey', 'bad', 'people', 'need', 'lot', 'patience', 'dealing', 'themdo', 'suggest', 'working', 'themonly', 'time', 'pressureonly', 'work', 'hard', 'applicationonly', 'lot', 'patienceoverall', 'feel_like', 'nasb', 'work', 'dont', 'think', 'could', 'handle', 'hassle', 'read']",0.041049382716049375,Neutral,"['good', 'good', 'mostly', 'busy', 'fixed', 'many', 'many', 'able', 'busy', 'favorite', 'aware']","['long', 'frustrating', 'expected', 'difficult', 'careful', 'wasted', 'sorry', 'bad', 'hard']",0
238,North American Savings Bank,"['where', 'did', 'not', 'end', 'taking', 'loan', 'from', 'this', 'company', 'can', 'comment', 'the', 'fact', 'that', 'the', 'broker', 'matt', 'was', 'quick', 'try', 'get', 'business', 'soon', 'found', 'that', 'there', 'were', 'complications', 'with', 'the', 'mortgage', 'insurance', 'stopped', 'having', 'any', 'contact', 'with', 'would', 'not', 'return', 'calls', 'emails', 'once', 'finally', 'got', 'hold', 'him', 'was', 'short', 'with', 'his', 'answers', 'and', 'offer', 'little', 'help', 'when', 'asked', 'for', 'details', 'the', 'complications', 'went', 'with', 'different', 'company', 'for', 'our', 'loan', 'read', 'more']",1,"['end', 'taking', 'loan', 'company', 'comment', 'fact', 'broker', 'matt', 'quick', 'try', 'get', 'business', 'soon', 'found', 'complications', 'mortgage', 'insurance', 'stopped', 'contact', 'return', 'calls', 'emails', 'finally', 'got', 'hold', 'short', 'answers', 'offer', 'little', 'help', 'asked', 'details', 'complications', 'went', 'different', 'company', 'loan', 'read']",0.029166666666666664,Neutral,['quick'],['little'],0
239,North American Savings Bank,"['this', 'closing', 'went', 'pretty', 'smooth', 'with', 'the', 'exception', 'few', 'bumps', 'the', 'customer', 'service', 'agent', 'was', 'prompt', 'with', 'responses', 'well', 'document', 'transfers', 'was', 'not', 'keen', 'doing', 'refinance', 'all', 'electronic', 'through', 'email', 'and', 'phone', 'but', 'have', 'say', 'the', 'process', 'was', 'easy', 'and', 'went', 'well', 'got', 'great', 'rate', 'and', 'the', 'closing', 'costs', 'were', 'goodthe', 'only', 'issue', 'had', 'was', 'closing', 'the', 'final', 'documents', 'were', 'written', 'for', 'year', 'loan', 'and', 'was', 'suppose', 'year', 'loan', 'issue', 'happened', 'the', 'final', 'writing', 'did', 'not', 'close', 'the', 'specified', 'closing', 'date', 'happened', 'day', 'later', 'after', 'the', 'papers', 'were', 'rewritten', 'was', 'great', 'they', 'were', 'able', 'resolve', 'one', 'day', 'the', 'bad', 'part', 'was', 'got', 'charged', 'rate', 'lock', 'extension', 'fee', 'rate', 'lock', 'expired', 'the', 'day', 'was', 'suppose', 'close', 'sure', 'could', 'have', 'fought', 'them', 'the', 'fee', 'was', 'caused', 'because', 'their', 'mistake', 'but', 'now', 'was', 'closing', 'new', 'years', 'eave', 'and', 'did', 'not', 'want', 'carry', 'the', 'closing', 'over', 'the', 'new', 'year', 'read', 'more']",1,"['closing', 'went', 'pretty', 'smooth', 'exception', 'bumps', 'customer_service', 'agent', 'prompt', 'responses', 'well', 'document', 'transfers', 'keen', 'refinance', 'electronic', 'email', 'phone', 'say', 'process', 'easy', 'went', 'well', 'got', 'great', 'rate', 'closing_costs', 'goodthe', 'issue', 'closing', 'final', 'documents', 'written', 'year', 'loan', 'suppose', 'year', 'loan', 'issue', 'happened', 'final', 'writing', 'close', 'specified', 'closing_date', 'happened', 'day', 'later', 'papers', 'rewritten', 'great', 'able', 'resolve', 'one', 'day', 'bad', 'part', 'got', 'charged', 'rate', 'lock', 'extension', 'fee', 'rate_lock_expired', 'day', 'suppose', 'close', 'sure', 'could', 'fought', 'fee', 'caused', 'mistake', 'closing', 'new', 'years', 'eave', 'want', 'carry', 'closing', 'new', 'year', 'read']",0.2504662004662005,Positive,"['pretty', 'smooth', 'easy', 'great', 'great', 'able', 'sure', 'new', 'new']",['bad'],0
240,Triumph Lending,"['great', 'customer', 'service', 'and', 'very', 'helpful']",5,"['great', 'customer_service', 'helpful']",0.8,Positive,['great'],[],1
241,Triumph Lending,"['very', 'helpful', 'and', 'great', 'customer', 'service']",5,"['helpful', 'great', 'customer_service']",0.8,Positive,['great'],[],1
242,Triumph Lending,"['you', 'can', 'tell', 'about', 'his', 'character', 'and', 'honesty', 'from', 'the', 'very', 'beginning', 'couldnt', 'happierthank', 'you', 'mark']",5,"['tell', 'character', 'honesty', 'beginning', 'couldnt', 'happierthank', 'mark']",0.0,Neutral,[],[],1
243,Triumph Lending,"['buying', 'house', 'the', 'most', 'stressful', 'thing', 'have', 'done', 'specially', 'with', 'the', 'developer', 'company', 'had', 'deal', 'with', 'but', 'mark', 'and', 'his', 'team', 'were', 'the', 'best', 'they', 'were', 'always', 'helpful', 'time', 'and', 'went', 'the', 'extra', 'mile', 'help', 'and', 'solve', 'all', 'questionsi', 'really', 'happy', 'chose', 'them', 'from', 'the', 'very', 'beginning', 'they', 'showed', 'their', 'professionalism', 'and', 'their', 'customer', 'care', 'skillsfrom', 'the', 'bottom', 'heart', 'thank', 'you', 'for', 'helping', 'get', 'first', 'home', 'read', 'more']",5,"['buying_house', 'stressful', 'thing', 'done', 'specially', 'developer', 'company', 'deal', 'mark', 'team', 'best', 'always', 'helpful', 'time', 'went', 'extra_mile', 'help', 'solve', 'questionsi', 'really', 'happy', 'chose', 'beginning', 'showed', 'professionalism', 'customer', 'care', 'skillsfrom', 'bottom', 'heart', 'thank', 'helping', 'get', 'first_home', 'read']",0.7190476190476192,Positive,"['specially', 'best', 'really', 'happy']",[],1
244,Triumph Lending,"['mark', 'and', 'his', 'team', 'were', 'very', 'helpful', 'and', 'provided', 'great', 'experience', 'fast', 'closing', 'and', 'competitive', 'rates']",5,"['mark', 'team', 'helpful', 'provided', 'great', 'experience', 'fast', 'closing', 'competitive', 'rates']",0.5,Positive,"['great', 'fast']",[],1
245,Triumph Lending,"['bob', 'did', 'amazing', 'job', 'process', 'was', 'smooth', 'and', 'stress', 'free', 'definitely', 'responded', 'super', 'fast', 'and', 'helpful', 'satisfied']",5,"['bob', 'amazing', 'job', 'process', 'smooth', 'stress', 'free', 'definitely', 'responded', 'super', 'fast', 'helpful', 'satisfied']",0.3476190476190476,Positive,"['amazing', 'smooth', 'free', 'super', 'fast', 'satisfied']",[],1
246,Triumph Lending,"['very', 'professional', 'yet', 'personable', 'quick', 'help', 'with', 'any', 'questions', 'obstacles', 'the', 'funding', 'process', 'highly', 'recommend', 'peter', 'lammerts', 'and', 'his', 'team']",5,"['professional', 'yet', 'personable', 'quick', 'help', 'questions', 'obstacles', 'funding', 'process', 'highly_recommend', 'peter', 'lammerts', 'team']",0.1277777777777778,Positive,"['professional', 'quick']",['obstacles'],1
247,Triumph Lending,"['was', 'pleasure', 'work', 'with', 'christopher', 'waymire', 'through', 'the', 'process', 'made', 'easy', 'and', 'painless', 'his', 'staff', 'and', 'supporting', 'team', 'was', 'awesome', 'highly', 'recommend', 'their', 'company']",5,"['pleasure_work', 'christopher', 'waymire', 'process', 'made', 'easy', 'painless', 'staff', 'supporting', 'team', 'awesome', 'highly_recommend', 'company']",0.5611111111111111,Positive,"['easy', 'supporting', 'awesome']",[],1
248,Triumph Lending,"['great', 'first', 'time', 'home', 'buying', 'experience', 'have', 'already', 'recommended', 'triumph', 'friends', 'and', 'family', 'the', 'communication', 'what', 'really', 'made', 'the', 'difference', 'stephanie', 'and', 'staff', 'were', 'quick', 'respond', 'emails', 'answering', 'our', 'questions', 'and', 'providing', 'reassurance', 'that', 'something', 'that', 'seems', 'lacking', 'these', 'days', 'when', 'comes', 'conducting', 'business']",5,"['great', 'first_time', 'home_buying', 'experience', 'already', 'recommended', 'triumph', 'friends', 'family', 'communication', 'really', 'made', 'difference', 'stephanie', 'staff', 'quick_respond', 'emails', 'answering', 'questions', 'providing', 'reassurance', 'something', 'seems', 'lacking', 'days', 'comes', 'conducting', 'business']",0.5,Positive,"['great', 'really']",[],1
249,Triumph Lending,"['was', 'trying', 'decide', 'between', 'triumph', 'lending', 'and', 'much', 'larger', 'company', 'whose', 'name', 'starts', 'with', 'and', 'they', 'have', 'spaceship', 'logo', 'happy', 'went', 'with', 'triumph', 'the', 'other', 'company', 'got', 'all', 'needy', 'and', 'wouldnt', 'stop', 'trying', 'call', 'once', 'chose', 'triumph', 'however', 'triumph', 'didnt', 'play', 'any', 'games', 'with', 'they', 'responded', 'more', 'quickly', 'they', 'took', 'the', 'time', 'educate', 'didnt', 'use', 'any', 'gimmicky', 'sales', 'techniques', 'and', 'were', 'pleasant', 'work', 'with', 'through', 'the', 'whole', 'process', 'happy', 'with', 'their', 'work', 'that', 'going', 'use', 'them', 'again', 'when', 'buy', 'rental', 'property', 'next', 'year', 'read', 'more']",5,"['trying', 'decide', 'triumph_lending', 'much', 'larger', 'company', 'whose', 'name', 'starts', 'spaceship', 'logo', 'happy', 'went', 'triumph', 'company', 'got', 'needy', 'wouldnt', 'stop', 'trying', 'call', 'chose', 'triumph', 'however', 'triumph', 'didnt', 'play', 'games', 'responded', 'quickly', 'took', 'time', 'educate', 'didnt', 'gimmicky', 'sales', 'techniques', 'pleasant', 'work', 'whole_process', 'happy', 'work', 'going', 'buy', 'rental', 'property', 'next', 'year', 'read']",0.3523809523809524,Positive,"['much', 'happy', 'quickly', 'pleasant', 'happy']",['gimmicky'],1
250,Triumph Lending,"['this', 'was', 'first', 'home', 'purchas', 'however', 'with', 'peter', 'and', 'monicas', 'support', 'they', 'made', 'this', 'such', 'easy', 'and', 'smooth', 'process', 'always', 'hear', 'about', 'the', 'stress', 'and', 'challenges', 'when', 'buying', 'house', 'but', 'the', 'day', 'peter', 'called', 'and', 'told', 'were', 'all', 'good', 'and', 'would', 'closing', 'couple', 'weeks', 'laughed', 'and', 'honestly', 'thought', 'was', 'joking', 'thats', 'how', 'simple', 'and', 'quick', 'they', 'were', 'with', 'loan', 'was', 'actually', 'able', 'enjoy', 'the', 'entire', 'process', 'from', 'application', 'closing', 'their', 'response', 'time', 'emails', 'was', 'unbelievable', 'you', 'would', 'have', 'response', 'within', 'minutes', 'almost', 'all', 'hours', 'the', 'day', 'all', 'all', 'they', 'exceeded', 'the', 'bar', 'with', 'customer', 'service', 'would', 'given', 'them', 'stars', 'was', 'option', 'were', 'extremely', 'fast', 'the', 'loan', 'process', 'got', 'outstanding', 'rate', 'and', 'continued', 'call', 'all', 'the', 'way', 'through', 'closing', 'make', 'sure', 'everything', 'was', 'going', 'well', 'youre', 'the', 'market', 'buy', 'home', 'refinance', 'peter', 'and', 'his', 'team', 'are', 'the', 'ones', 'for', 'you', 'thank', 'you', 'much', 'for', 'all', 'you', 'did', 'can', 'never', 'thank', 'you', 'enough', 'all', 'the', 'best', 'you', 'read', 'more']",5,"['first_home', 'purchas', 'however', 'peter', 'monicas', 'support', 'made', 'easy', 'smooth', 'process', 'always', 'hear', 'stress', 'challenges', 'buying_house', 'day', 'peter', 'called', 'told', 'good', 'closing', 'couple', 'weeks', 'laughed', 'honestly', 'thought', 'joking', 'thats', 'simple', 'quick', 'loan', 'actually', 'able', 'enjoy', 'entire_process', 'application', 'closing', 'response', 'time', 'emails', 'unbelievable', 'response', 'within_minutes', 'almost', 'hours', 'day', 'exceeded', 'bar', 'customer_service', 'given', 'stars', 'option', 'extremely', 'fast', 'loan', 'process', 'got', 'outstanding', 'rate', 'continued', 'call', 'way', 'closing', 'make_sure', 'everything', 'going', 'well', 'youre', 'market', 'buy', 'home', 'refinance', 'peter', 'team', 'ones', 'thank', 'much', 'never', 'thank', 'enough', 'best', 'read']",0.3811111111111112,Positive,"['easy', 'smooth', 'good', 'laughed', 'honestly', 'quick', 'able', 'enjoy', 'fast', 'outstanding', 'much', 'best']","['unbelievable', 'extremely']",1
251,Triumph Lending,"['andy', 'was', 'incredible', 'resource', 'and', 'guide', 'throughout', 'our', 'first', 'homebuying', 'experience', 'highly', 'skilled', 'always', 'willing', 'help', 'and', 'perhaps', 'most', 'importantly', 'all', 'understanding', 'answered', 'countless', 'questions', 'even', 'through', 'text', 'messages', 'night', 'with', 'calm', 'and', 'professional', 'demeanor', 'that', 'absolutely', 'reassured', 'throughout', 'the', 'closing', 'process', 'plan', 'refinancing', 'few', 'years', 'and', 'have', 'the', 'utmost', 'confidence', 'that', 'andy', 'will', 'able', 'provide', 'another', 'superior', 'experience', 'looking', 'forward', 'working', 'with', 'you', 'again', 'andy', 'read', 'more']",5,"['andy', 'incredible', 'resource', 'guide', 'throughout', 'first', 'homebuying', 'experience', 'highly', 'skilled', 'always', 'willing', 'help', 'perhaps', 'importantly', 'understanding', 'answered', 'countless', 'questions', 'even', 'text', 'messages', 'night', 'calm', 'professional', 'demeanor', 'absolutely', 'reassured', 'throughout', 'closing', 'process', 'plan', 'refinancing', 'years', 'utmost', 'confidence', 'andy', 'able', 'provide', 'another', 'superior', 'experience', 'looking', 'forward', 'working', 'andy', 'read']",0.3727272727272727,Positive,"['incredible', 'first', 'highly', 'skilled', 'willing', 'importantly', 'calm', 'professional', 'absolutely', 'able', 'superior']",[],1
252,Triumph Lending,"['thank', 'you', 'peter', 'for', 'always', 'getting', 'back', 'right', 'away', 'with', 'any', 'questions', 'and', 'making', 'sure', 'this', 'was', 'smooth', 'process', 'and', 'loan', 'closed', 'time', 'appreciate', 'this', 'much']",5,"['thank', 'peter', 'always', 'getting', 'back', 'right', 'away', 'questions', 'making', 'sure', 'smooth', 'process', 'loan', 'closed_time', 'appreciate', 'much']",0.27714285714285714,Positive,"['right', 'sure', 'smooth', 'much']",[],1
253,Triumph Lending,"['found', 'triumph', 'online', 'and', 'reached', 'out', 'loved', 'that', 'they', 'were', 'very', 'easy', 'get', 'hold', 'answered', 'all', 'our', 'questions', 'and', 'went', 'above', 'and', 'beyond', 'make', 'sure', 'understood', 'the', 'whole', 'process', 'the', 'team', 'very', 'responsive', 'and', 'keeps', 'with', 'everything', 'you', 'still', 'need', 'going', 'forward', 'closed', 'late', 'friday', 'and', 'funding', 'happened', 'relatively', 'fast', 'without', 'any', 'hiccups', 'would', 'hands', 'down', 'recommend', 'them', 'anyone', 'purchasing', 'house', 'they', 'made', 'the', 'process', 'run', 'smoothly', 'read', 'more']",5,"['found', 'triumph', 'online', 'reached', 'loved', 'easy', 'get', 'hold', 'answered', 'questions', 'went', 'beyond', 'make_sure', 'understood', 'whole_process', 'team', 'responsive', 'keeps', 'everything', 'still', 'need', 'going', 'forward', 'closed', 'late', 'friday', 'funding', 'happened', 'relatively', 'fast', 'without', 'hiccups', 'hands', 'recommend', 'anyone', 'purchasing', 'house', 'made', 'process', 'run', 'smoothly', 'read']",0.22222222222222218,Positive,"['loved', 'easy', 'fast', 'smoothly']","['closed', 'late']",1
